,headline,title,text,text_word_count
10322,"Choose your collaborator wisely., Define what you each hope to accomplish by writing together., Decide who has control over the content of the work., Decide how you will break up the work., Develop a plan for dealing with creative differences as they arise., Decide what order your names should appear in on the cover., Decide whose agency represents the work to publishers and who deals with the publisher's representatives., Determine who handles the money and how it's to be divided between you., Put it all in writing.",How to Do Creative Writing with a Friend,"Your reason for writing together should be that each of you brings something to the project that the other could not. If you're writing a space romance and one of you provides the knowledge of astronomical distances and rocket propulsion systems while the other provides the knowledge of human interaction, you probably have the makings of a good partnership. If, however, you have different, and strong, ideas on writing styles, you probably will spend more time arguing over writing than actually doing it. The above assumes you're both new writers. Many times, writers who've been previously published professionally as solo authors are teamed up by their agents and may not meet face-to-face until they've signed the contract in their agent's office. Regardless of your previous level of writing experience, try to choose a partner whom you can respect as an equal.;, Even if you each contribute knowledge that the other collaborator can't, you also bring your own expectations and personalities to the project. Discuss ahead of time what each of you expects from collaborating on a writing project, whether it's simply to have the experience of writing together, to get published, to create a series of joint projects, or something else. You should, from the outset, want enough of the same things to make the collaboration viable., This means deciding whether the universe your characters operate in is only for this work and subsequent joint projects, or whether either of you can write stories in this universe alone or with another collaborator. It also means deciding what 1 author can do to the other's characters in that portion of the current work, whether 1 author can use a character created by the other in a project outside the collaboration, and certainly whether 1 author can kill off the other's character. Also consider what happens to the universe and characters if either or both of you drop out of the project mid-way through. Decide whether either of you can resurrect the project at a later time alone or with another collaborator., Writing consists of researching, drafting an outline, drafting a book proposal (principally for nonfiction works) or treatment, writing, revising, editing, and if and when the book is published, proofreading the galleys. You can assign duties between you and your collaborator by task, specific areas of expertise (such as the astronomy expert handling astronomical research, while the psychology expert looks for psychological terms for the psychologist character to spout as needed), alternate chapters or drafts between you, and so on.",798
113835,"Smile at her., Make eye contact.Don’t stare at her constantly and freak her out, but make sure she knows you are looking at her., Take up a lot of space in the room., Put yourself near her.You need to be in a position where she can see you if you want to attract her attention., Talk to people around her.Sometimes it can be nerve wracking to talk directly to the person that you are attracted to., Wear bright colors.",How to Get Someone to Notice You1,"It’s so simple, and yet it is so effective.A smile immediately opens the door to a conversation. More than likely, she will smile back at you too. Smiling is very inviting and attractive.;, If you make eye contact, smile and hold it for a second, then look away. This will let her know that you are into her, and she will be more likely to notice you. Some say maintaining eye contact 50 % of the time while talking and 70 % of the time while listening is a good balance.Obviously there is no exact calculation, but it is a good idea to make eye contact early and often and maintain it for at least four or five seconds.For example, try to make eye contact with her periodically while you joke around and hang out with your friends. If you can catch her eye while you are smiling and laughing with your friends she'll be more likely to notice you. She'll see you are having a good time and that you are the life of the party., This is true for both genders.. If you come off seeming sociable and confident by taking up a lot of space in the room and engaging with many different people, you are much more likely to be noticed. If you’re shy and standing in the corner you aren’t doing yourself many favors. You need to be brave and put yourself out there. Even if you aren’t very brave, this can be an easier way to get noticed. Your friends are probably the people you feel most comfortable around. Joking with them is much easier than making conversation with the person you want to notice you. Some studies show that people think more highly of and are more responsive to you when you strike power poses.Power poses are stances in which your body is open to the group, rather than hunched or contracted., Stand in her line of sight at a bar or hang out near her. If you go to school with her, try walking past her in the hallway or talking to her teacher. This can at least make her acknowledge you, if only for a second., However, talking to other people around her while you are in a group is a good way to get her to notice you. If you are friends with some or one of her friends, you could talk to this person while they are with her.",513
118451,"Keep a record of how much time you spend on the computer., Set goals to reduce your computer usage., Set boundaries, and keep them., Fight the impulse., Change your routine., Get plenty of exercise., Set up your computer to be used only for essential purposes., Use apps to control your screen time., Take the computer away., Get support from family and friends., Ask a friend or family member to reduce his or her screen time at the same time you do., Recognize the harm that overusing the computer can cause., Seek professional support if you think you have a computer addiction.It is one thing to feel like you are using the computer too much, and quite another when it becomes a full-blown addiction.",How to Stop Using the Computer Too Much,"If you discover that you are spending a lot of time on the computer—perhaps more time than you are spending around other people—it can help to keep a log of your screen time.Using a paper notebook rather than an electronic device, record when you get on the computer, and when you stop using it. Tally up the number of hours you’ve spent on the computer each day. If you see that you are spending too much time on the computer, follow the methods for reducing your screen time. Look for patterns in your computer usage. For instance, you might see that you spend more time on the computer over the weekend than during the week, or at night rather than during the day. This knowledge can help you target and address the problem in the best way.;, Once you’ve started to keep a record of your computer usage, you can start to reduce your screen time.For instance, if you notice after the first week of keeping a log of your time that you are spending 5 hours a day on your computer for non-essential purposes, set a goal for the next week of using it 10 percent less (4.5 hours per day). Each week after that, reduce it another ten percent until you reach a computer usage amount that you are comfortable with. Giving yourself a reward when you meet each week’s goal can be helpful—just don’t let the reward involve a computer or other electronic device. You can allow yourself a certain level of computer usage, just make sure it is an amount of time you are comfortable with, and that doesn’t interfere with or take away from other aspects of your life., People that struggle with using the computer too much often have trouble getting off of the computer, even if they need to do other things.To control your amount of screen time, set boundaries and work hard to keep them. For instance, if you are having trouble going to bed at night because of your computer usage, tell yourself that you will stop checking social media, playing online games, working, etc. one hour before your bedtime. Have a friend or family member help keep you accountable by checking on you to make sure you get off the computer when you want to., If you feel an urge to use your computer when you don’t really need to, stop and remind yourself that you want to reduce your screen time.",1243
117731,"Educate yourself about inguinal hernias., Notice the symptoms of inguinal hernias., Treat inguinal hernias., Care for the child after treatment.",How to Treat a Child's Hernia2,"This type of hernia protrudes from the abdominal area into the groin area. It is one of the most common types of hernias and demands immediate attention. In girls, inguinal hernias occur when a piece of the intestine, abdominal membrane, or a part of the ovary or fallopian protrudes into the groin area. In boys, inguinal hernias occur when a piece of the intestine or abdominal membrane protrudes into the groin area. Inguinal hernias affect boys much more than girls. Groups at high risk are infants with undescended testicles and children with cystic fibrosis., The symptoms of inguinal hernias vary from that of other hernias. Without paying attention, and looking for the unique signs of an inguinal hernia, the problem may go undiagnosed until the condition worsens. Inguinal hernias commonly appear as a bulge in the groin or scrotum, that may develop over several months. Inguinal hernias may appear and disappear depending on the child's physical activity or position. Bulges are often painless, but can occasionally become very painful. Any pain should be evaluated right away. The child may experience a burning feeling around the hernia. A child might suffer from nausea and vomiting, a symptom which indicates that the hernia needs immediate medical attention. Inguinal hernias tend to appear on the right side., The clear majority of inguinal hernias are treated surgically. Without surgical intervention, a child’s condition can deteriorate and even become life-threatening. The child should not eat for at least six hours before surgery. The surgeon will move the protrusion back into position. Most often, this means moving the intestines back behind the abdominal muscle wall. The surgeon will place stitches to lessen the chance of future hernias., After care is essential in making sure children recover quickly from surgery to treat inguinal hernias. There are a number of things to consider when doing so: Many children will be discharged from the hospital several hours after surgery. However, infants and children with other medical conditions might stay a night or two. Avoid pulling any tape (steri-strips) off the site of incision. They will fall off on their own, or your physician will remove them between 1 and 2 weeks after surgery. Keep the site of incision clean and dry. Follow all of the instructions of your physician. Watch the site of incision for signs of bleeding or infection. If you notice any signs, contact your physician.",403
76296,"Treat safety concerns first., Address violence or legal problems., Recognize the usefulness of treatment., Find a therapist you trust., Engage in goal-oriented therapy., Reduce distress., Start with small delusions., Continue attending therapy., Attend family therapy., Treat co-occurring disorders., Be willing to try medication., Use medication.",How to Treat Delusional Disorder,"If the behaviors resulting from the delusions pose a threat to the self or to someone else, go immediately to the emergency department or call emergency services. Any dangerous actions (such as running into traffic, feeling suicidal, or stalking an individual) should be addressed first.Hospitalization may be necessary for treating risk factors.;, Some people become violent or end up with legal charges as a result of the delusions they experience. You may also become involved in the legal system for offenses such as stalking or harming someone you believe is following you.You may need to engage in programs aimed to decrease violence or other harmful behaviors. If you are arrested, cooperate. Seek any treatment suggested. You may want to request a psychological evaluation or participate in an addictions program as part of treatment., Many people are unwilling to admit that the delusions pose a problem and are unwilling to seek help. If someone recommends treatment for you or points out how the delusions are affecting your life, listen up. It’s okay to seek help and to admit that things are not going well.Treatment can help you build skills, engage constructively in social situations, and relieve stress associated with delusional disorder. Think about how you feel and how you relate to others. Have you noticed changes? Are you more paranoid, distrusting, or negative in your perception of people and things than you were before? Do you socially alienate yourself? Do you experience happiness and fulfillment every day?, Therapy is the most effective part of treatment for delusional disorder. The most important part of therapy is finding a therapist you trust. Because people with delusional disorder tend to be distrustful of others, establishing a solid relationship with a therapist is a must.If you don’t feel comfortable with your therapist, find a different one that helps you feel safe, trusting, and supported. Find a therapist who makes you feel unconditionally supported and not “crazy.” Keep in mind that therapists and other mental health professionals take confidentiality very seriously. It is part of their professional code and they are also bound by federal and state laws to keep your information confidential. The only reason why a therapist might be required to report something that you said during a therapy session is if you are suicidal, someone else is at risk of being harmed, you or someone else is being abused, or the therapist has received a court order.",1117
84919,"Know your terminology., Recognize the form for a system of equations., Understand matrix equations., Understand augmented matrices., Understand elementary operations., Multiply the second row by a non-zero number., Multiply again., Add the first row to the second row., Write down the new linear system for the triangular matrix., Solve for one of the variables., Substitute to solve for the second variable.",How to Solve a 2x3 Matrix,"Linear equations have distinct components. The variable is the symbol (usually a letter like x or y) for a number you do not yet know. The constant is a number that remains consistent. The coefficient is a number before a variable, which is used to multiply it. For example, in the linear equation 2x + 4y = 8, x and y are variables. The constant is 8. The numbers 2 and 4 are coefficients.;, A system of equations with two variables can be written as follows: ax + by = p cx + dy = q Any of the constants (p, q) can be zero, with the exception that each equation must have at least one variable (x, y) in it., When you have a linear system, you can use a matrix to rewrite it, then use the algebraic properties of that matrix to solve it. To rewrite a linear system, you use A to represent the coefficients matrix, C to represent the constants matrix, and X to represent the unknown matrix. The linear system above, for example, can be rewritten as a matrix equation as follows: A x X = C., An augmented matrix is a matrix obtained by appending columns of two matrices. If you have two matrices, A and C, which looks like this: You can create an augmented matrix by putting them together. The augmented matrix would look like this: For example, consider the following linear system: 2x + 4y = 8 x + y = 2 Your augmented matrix would be a 2x3 matrix that looks like this:, You can perform certain operations on a matrix to transform it while keeping it equivalent to the original. These are called elementary operations. To solve a 2x3 matrix, for example, you use elementary row operations to transform the matrix into a triangular one. Elementary operations include: swapping two rows. multiplying a row by a number different from zero. multiplying one row and then adding to another row., You want to produce zero in your second row, so multiply in a way that lets you do that. For example, say you have a matrix that looks like this: You can keep the first row and use it to produce zero in the second row. To do that, first multiply the second row by two, as follows:, In order to get to zero for the first row, you may need to multiply again, using the same principle.",622
198077,"Get the right shape., Choose your scaffold branches., Remove ""suckers""., Cut off any dead wood., Cut off downwards growing branches., Prune down whorls., Prune the remaining branches.",How to Prune Apple Trees2,"Your apple tree should be slightly conical in shape, with more volume near the base than at the top. This will allow sunlight to reach more of the branches. Before you begin pruning, keep in mind that you want to create a pyramid-shaped framework of branches on the tree., Apple trees grow with their trunk connecting to a central lead branch, and then with scaffold branches (the next largest branches) connecting to these. Viewed from the top, your tree should have only a few scaffold branches that don’t cross and allow even spacing between each. Depending on the size of your tree, it should only have 2-6 primary scaffold branches. The rest should be removed. The angle of scaffold branches is very important. Good scaffold branches will have a 45 to 50 degree angle from the trunk. If the angle is any smaller than this, the branch will likely break off from the weight of the fruit. If the angle is any larger than this, then the tree won't bear as much fruit. Seen from an aerial view, the scaffold branches of the tree will look similar to a star or the spokes on a wheel., Suckers are the unwanted shoots that grow near the base of the trunk. Remove all of these shoots up to the base of the main canopy of the tree to encourage a good shape. Suckers are the only part of the tree which can be pruned or removed even near the end of summer and beginning of fall., Remove any dead, diseased or damaged wood which is flaking or discoloured. You can remove diseased, dead, or damaged wood any time of year and you should do this as soon as you notice it. Remove the whole branch if it doesn't have any buds. If it does have buds towards the base of the branch, make a cut just above an outward facing bud. Angle each cut so rain can drain off the stem rather than sitting on top and rotting the plant., If there are any branches on your apple tree that grow downward, they will need to be removed. These will not be able to bear large and healthy fruit, and will take up valuable space and sunlight that other branches can use more effectively., Especially common in more mature trees, whorls are locations in which three or more small branches originate from the same location.",491
162979,"Determine how much coverage you want across platforms., Decide which package options are right for you., Create your listing., Don’t forget to cross-post.",How to List Real Estate2,"A home has to be listed by a broker to make it onto the MLS. In the old days, that meant a person had to find a local broker and pay them a flat fee to get their house listed if they didn’t want to use the services of a realtor. These days, there are literally dozens of services on the web that will take care of the listing for you, including FSBO.com, MLSMyHome.com, and ForSaleByOwner.com. The biggest decision you’ll need to make is deciding how much coverage you’d like to get across platforms. For example, you might pay a flat fee to get listed on the MLS and realtor.com (which overlap), the MLS, realtor.com, and a for-sale-by owner website, or by all of the above, plus Trulia, Zillow, and national real estate brokerages like Keller Williams and ReMax. The fees increase in proportion to the amount of coverage you get. While you can get listed on only the MLS and realtor.com for less than $100, you might have to spend as much as $800 to get coverage on all available platforms., In addition to coverage across platforms, the flat-fee listing sites have different packages claiming to offer ever increasing marketing advantages. These might the length of time a home will be listed, the number of pictures that can be added to the listing, placement of your listing at the top of a page, and yard signs.Although all of the flat-free listing services promise better results the more money you spend, it’s nearly impossible to find independent verification of these claims. Your best bet is to find a flat-fee company doing a lot of business in your area and checking their reputation with the Better Business Bureau (BBB). The BBB is a nonprofit funded by businesses that rates, reviews, and credentials businesses in order to ensure consumer confidence. You can look up a business at http://www.bbb.org/ by entering the business’ name, URL, or phone number, and narrowing down the geographic area as much as possible., You need to try and write a listing which is as compelling as possible without overpromising. Be sure to include the following elements:A descriptive and succinct heading. Instead of listing the address and the price in the title, be a little creative. For example, instead of “123 Red Robin Lane, $100,000,” try something like “Charming turn of the century craftsman home in the popular Red Robin neighborhood.”",622
64198,"Allow some time to cool down., Consider whether you need to apologize., Don’t hold onto resentments., Forgive your friend., Don’t focus on what caused the fight., Take a break.",How to Deal With Friends With Different Political Views3,"If you’ve got heated feelings left over from a disagreement with your friend, wait until you’re calmer before you extend an olive branch. Your words won’t feel genuine unless you really are sincere about wanting to patch things up.Your friend might also benefit from some time to cool down, but don’t wait for her to reach out to you. If you’re prepared to let bygones be bygones, give her a call. Take the time to consider your friend’s perspective and why she might be hurt. Thinking about the reasons she might be angry or hurt will help you have a more open conversation., If you’ve considered the disagreement from your friend’s perspective, your own actions might seem different than they did at the time. You might realize that you acted in a way that was unnecessarily hurtful or dismissive.Even if your friend also behaved badly, this shouldn’t keep you from taking a careful look at your own part in the disagreement. No matter what she did, you’re still responsible for your own words and actions. Think ahead of time what you plan to apologize for, being as specific as you can., When you have a talk with your friend, you’ll want her to know that you’re prepared to completely let go of the negative feelings that came up during the disagreement. Disagreements are natural among friends, but they don’t have to mean the end of the friendship. Be prepared to say everything you need to say, but keep it in a polite, friendly tone. Allow your friend to say whatever she needs to say. Listen carefully to what she says, and don’t interrupt her while she’s talking. Thank your friend for taking the time to talk to you even if it doesn’t go the way you’d have preferred., Regardless of how your friend responds to your overtures, it’s best if you can try to completely forgive your friend for any hurts you still may feel. Reliving the disagreement, reminding yourself how right you were (and how wrong she was) won’t help either of you.Know that sometimes a friendship can tolerate the disagreement, and sometimes it can’t. Keep an open mind as you work to repair the friendship, and hopefully your friend will come around in time. If your friend’s behavior is consistently unpredictable, erratic or volatile, you might not be able to repair the friendship., Instead, focus on finding solutions for your disagreement.",609
58723,"Pick flowers., Buy flower seeds., Talk to Tortimer in the Plaza outside the Town Hall., Clear out the area., Place flowers or plant flower seeds around your House., Cheat!, Take care of your flowers., Be careful when running., Keep this up until the next Monday.",How to Get the Flower Trophy in Animal Crossing: Wild World,"Since this is the Flower Fest, you obviously need to invest in flowers! Normally, you can find them scattered everywhere in the town. To pick them up, simply tap the flower or press X while standing near or on the Flower.;, You can also buy flower seeds from the town store for 80 Bells if you’re running short on flowers. The town store is run by Tom Nook and is randomly placed in every town. Simply go up to a sack with a red label in the store, and say yes when Tom Nook asks if you want to buy it., Do this every day for the entire week, and he will give you different flower seeds every day., You might also need to clear out nearby trees if you run out of room to plant your flowers in. You’ll be needing an Axe and a Shovel from the town store to clear out trees, and they can be bought for 500 bells each. To chop down trees, equip your Axe, and tap or press and hold A until the tree falls, then equip your shovel and dig it out with A or by tapping it., Plant a bountiful array at least 3 spaces around the sides of your house. To plant your flowers, stand on the spot you want them placed in, access your inventory with the Y button, and select the flower or flower seed by tapping on it or scrolling to it with your D-pad and pressing A. Choose the “Plant” option, and the flower will then immediately spring up on the ground. To equip your tools, go to your inventory, select your chosen tool, then drop in on your character’s icon. The icon will change to your character holding your tool. It’s best if you have a variety of flowers and colors arranged in a pleasing manner. Even if you don’t win this year, at least your garden would look pretty!, While this is definitely not recommended, you can cheat by placing patterns on the ground and stealing flowers planted around other villager’s houses every day and planting them around your house. While they don’t actually get mad at you, sabotage is still a bad thing, and you should be ashamed of yourself if you do this. To place patterns on the ground, once you’ve gone outside to the area of your choosing, pull up your inventory and tap or scroll to the red pencil symbol at the very top.",748
210004,"Consider getting heavy duty shocks or struts., Think about getting ""ride adjusting"" shocks., Reinforce your springs., Insert air springs., Think about getting bigger wheels.",How to Upgrade Your Suspension2,"Putting a big steel brush guard on your Jeep? Rigging up your truck to pull a trailer? Go for heavy duty shocks. No reason to get crazy just yet, but if you habitually haul a trunk of luggage or a bed full of boulders, or if you intend to haul a camper or boat or something, beefier shocks are your best first step. When buying your upgrades be careful to check for compatibility, and unless you are also doing a lift job, steer clear of those models which call for a 2"" (or more) lift. These might add to your clearance a little by themselves, but are actually intended to compensate for a lift job, not to provide one. You'll end up with less travel on your shocks, and likely ruin them pretty quickly., These shocks can go a long way towards keeping you from sagging and bottoming out while hauling things. When doing such an upgrade, it's best to replace shocks at all four wheels with a more or less equivalent quality, though the'ride adjusting' and air shocks are generally only for your rear wheels. Air shocks are particularly interesting, as they can be stiffened up for heavier loads, or softened for smooth but stable ride., You might also consider reinforcing your springs when getting ready for heavy hauling. If your machine has leaf springs (common on trucks and many cars for rear suspension) you can simply have a leaf added, or'spring helpers' that bolt on to your existing springs to add tension and strength, giving you as much as a ton (or more) of extra load-bearing capability. Coil springs are more common on the front wheels, and can likewise be reinforced by fairly cheap, easily applied supports - generally a polyurethane brace that can be slipped into the spring coil, reducing the amount of play in the spring without adding any additional ride height. Both of these spring helpers can actually increase your ride height by a small amount, though this does not count as a lift. Leaf spring and coil spring reinforcement simply reduces the amount your vehicle chassis weight compresses the springs, which may render a slightly lifted appearance. Wheel travel is not generally affected, and if you did it just right, your additional weight will bring things back to about normal. By all means put in heavy duty shocks, but stick to the OEM fit., To really solidify your ride, airbag or air spring inserts can be added to coil spring suspensions, which are reputed to significantly reduce sag and bounce.",650
15446,"Control factors in life that are causing you stress., Exercise most days of the week., Practice gentle yoga., Eat a well-balanced and healthy diet., Stay away from caffeine, alcohol, and drugs., Schedule regular breaks to refresh and refocus., Enjoy regular massages., Make sleep a priority., Join a support group., Consult a doctor.",How to Control an Adrenaline Rush2,"Many things are beyond our control, but there are some things (namely yourself and your actions and decisions) that you have some control over. Learning how to navigate or eliminate situations that are causing you stress or anxiety may help you to minimize or alleviate adrenaline rushes.Make a list of triggers for adrenaline rushes. Read the list and check off what you can actively control.For example, maybe staff meetings cause adrenaline rushes. Take steps to minimize your anxiety in the situation, such as being fully prepared, meditating in the five minutes before the meeting, or sitting next to positive people.If a friend is causing you stress because she is causing drama, decrease the amount of time you spend with that friend. Remember: you can't control your friend, but you can control how you respond to her an how much time you spend with her., There is evidence that aerobic and cardiovascular activity can have a positive effect on your mood and calm you down.Talk to your doctor before you begin any new exercise program. Even 10 minutes of exercise can help you relax and refocus. For example, a 10 minute walk can relax you and give you a chance to think about the positive in your life.Exercise stimulates the production of endorphins and serotonin, which can improve your mood and help you sleep and may minimize or relieve adrenaline rushes.Any type of exercise will do. Consider walking, hiking, swimming, canoeing, or running. It is recommended that your exercise 30 minutes as day for five days a week., Doing some gentle yoga can help stretch out tense muscles and more generally relax you. Even taking the time to do downward facing dog for ten breaths can help relax and refocus you, and in turn control anxiety and adrenaline rushes.Practice forms of yoga that are more gentle on the body. These will stretch tense muscles and relax you. Restorative and yin yoga are two excellent choices to help with adrenaline rushes.If you don’t have the time to commit to a full yoga session, do downward facing dog for 10 deep inhalations and exhalations. Downward facing dog is an important foundational pose in yoga that can not only calm and relax you, but will also stretch your tense muscles.Talk to your doctor before you begin any yoga practice to make sure you’re healthy enough to practice., Poor diet can deplete your energy and cause stress or anxiety, which may in turn stimulate adrenaline rushes.",1228
85032,"Watch for sentence fragments., Break down run-on sentences., Watch for sentence sprawls., Make sure the subject and verb of each clause agree., Keep the same verb tense throughout the sentence or passage., Watch for basic spelling errors and typos.",How to Read for Punctuation and Grammar Mistakes3,"A sentence fragment is a statement with a period, question mark, or some form of punctuation that fails to stand on its own as a sentence. Fragments are most often a piece of a sentence disconnected from a main clause. For example, ""My old roommate never paid rent on time. Which is why I need a new roommate."" The second part of that thought is a sentence fragment. It can be corrected by merging the two. ""My old roommate never paid rent on time, which is why I need a new roommate.""Sentence fragments can also be a sentence without a main verb. For example, ""A book with a morally ambiguous main character."" This tells about the book and its characters, but there's no action happening which means it is not a full sentence. A possible revision would be, ""This book features a morally ambiguous main character"" the verb becoming ""features.""Sometimes, sentence fragments lack a subject. For example, ""With the intended effect of the law being deterring drunk driving in the city."" The subject is unclear. A revision might be, ""The law's intended effect is deterring drunk driving in the city."", Run-on sentences can be somewhat difficult to detect as they can sometimes appear grammatically correct if not read closely. Run-on sentences are very long sentences when two or more clauses are joined without the use of a comma, semi-colon, conjunction, or other means of connecting sentences.A good way to detect run-on sentences is to read a work out loud. Listen to your own voice. If you find the sentence difficult to finish in a single breath, and if you find it's hard to follow when spoken out loud, it might be a run-on sentence.A run-on sentence can usually be corrected through the use of a comma, semi-colon, or other device to unite the two sentences. For example, ""My favorite movie is It's A Wonderful Life it is a very heartwarming Christmas story."" This is a run-on sentence as the two clauses (""My favorite movie..."", ""it is a..."") are not properly connected. It could be fixed in a number of ways. You could break down the run-on into two sentences. ""My favorite movie is It's A Wonderful Life. It is a very heartwarming Christmas story."" You could use a semi-colon, as the ideas are connected.",921
20916,"Make an indoor running program based on your outdoor program., Record your running in a log and include a blank calender that you can mark on., Determine what your goals are and plan your sessions accordingly., Choose a soft surface to run on., Do running in place as your basic exercise., To develop your backwards motion, do continuous forward and backward running., Incorporate some sidewards movements by doing side, ladder drills., Do first steps., Do forward running only by: running forward, stopping, turning, running back to where you started, and repeat this over and over., If you have a large space to use, run laps.",How to Run Indoors and With Limited Space,"For each workout determine the amount of time to be spent and what type of running you plan to do. For the longer term, make a plan, add variety by having a different running workout each time and tweak your routine, when necessary.;, Space your sessions to allow for recovery. A healthy mental outlook is important too, exercise should not be done fanatically - take the time to recover with active rest. Read ""Fitness Without Exercise"" by Porter and Samford. A sample, revolving routine might be: Session One - Jogging in Place with four Wind Sprints and First Steps. Session Two - Front and Backs and Outside Jogging. Session Three - Side Ladder Drills (with an imaginary ladder) and Jogging in Place with Three Wind Sprints. Session Four - Side Gliding, Karaoke, Back Circling and an Outside Walking. Repeat Session One., The workouts could be for fitness, to work out stress, for speed, for agility, to have fun, to build strength etc. Complement your life style with your routine, and for ideas examine the training and results for the different track and field and other athletes., Read about sports injuries and the surfaces that athletes play on. Carpet can be very grippy and not allow pivoting depending on your footwear., Build up to running in place by doing jogging in place for a few months first. Running in place can only be done on the balls of your feet and will add to your speed and give you boundless energy. Vary your workout with time and intensity. Use music or clock to time yourself and turn on the television and do jogging in place during the commercial breaks. Besides time and intensity variations, use different running stances not just running stances but stances of the sports you enjoy., Perform this movement by running quickly for a couple yards, stopping quickly, running backwards a couple yards, stopping quickly, running forward a couple yards, and keep repeating this for whatever amount of time you choose. Be conservative in the distance you choose, and be aware, to avoid running into walls, plants, and other objects. At times, try this: Run backwards and walk forward. Count your steps when running backwards. Running backwards is great for correcting the muscular imbalance, below and above the waist, that results from walking., Watch the many ladder drills on internet sites, like You Tube and Google Video, and do them on an imaginary ladder.",652
155221,"Practice diaphragm breathing., Be mindful of your surroundings and body sensations., Do progressive muscle relaxation., Get some exercise., Pet your animals and take them for walks, if you can., Aim for a healthy diet., Avoid substances that prevent you from calming down., Distract yourself with a pleasant or stress-reducing activity., Talk to a friend., Try meditating., Count., Write in a journal., Develop a positive mindset., Create or find a relaxing place., Know when to get medical help., Learn about cognitive behavioral therapy (CBT)., Try medication.",How to Calm Down,"Start by taking a full breath in for 5 seconds so that your abdomen expands, hold it for 5 seconds, then release the breath for 5 seconds. Take a couple normal breaths, then repeat the diaphragm breathing until you feel less anxious.Diaphragm breathing makes sure that your breaths are getting air all the way to the bottom of your lungs. This can be especially helpful when you feel like breathing is hard or you can't get a full breath (usually when you're anxious, angry, or stressed). Controlled breathing patterns can signal your body that it needs to calm down. It does this by releasing neurotransmitters that calm you.;, Mindfulness can be used to gently quiet the mind by bringing your attention to your sensations and surroundings. Start focusing on sounds, the temperature, what you smell or feel, and your breathing. Focus on these things until you start to relax.This can quiet your mind and research shows that it can reduce stress, lower blood pressure, and help with chronic pain.This can help you have more emotional control and awareness.The body physically responds to strong emotions by making you feel out of control. It secretes adrenaline which is released into your bloodstream. Adrenaline increases your heart rate, muscle strength, and blood pressure,which is your body's way of preparing for a ""fight or flight” response., Start by tightening and releasing the muscle groups in order from your head to your toes. Begin by focusing on your facial muscles, tightening them for 6 seconds and then letting the muscles release for 6 seconds. Repeat this with your neck muscles, shoulders, chest, arms, and so forth down the body until your body feels more relaxed.Progressive muscle relaxation can reduce muscle tension. This can reduce your anxiety and feelings of anger, helping you calm down., If you're feeling anxious or angry, try exercising to calm yourself. Don't be tempted to focus on what's upsetting you. Instead, exercise to calm your body. When you do physical activities, your body releases endorphins which can reduce your body's stress response, improve your mood, reduce muscle tension, and calm you. Studies have also shown that exercising can change your brain, making you less susceptible to stress.Find whatever physical activity you enjoy doing. For example, you may do yoga, dance, walk, play sports, or go for a run.",1727
7615,"Start with a high V or your hands clasped above your head., Come down to an athletic position, swinging your hands down and bending your knees., Hit a firm ""T"" with your arms., Jump up off the balls of your feet, rolling your hips back and down., Snap back to the ground., Start with both feet together., On 1, put your arms in front of you in a clasp., On 3, hit a high-V motion as sharp as you can., On 5, swing your arms down in front of you and hit athletic position., Hit the peak of your jump on 7 and land on 8., Always warm up and stretch before doing toe touches., Sit in the toe touch position., Do the ""Coach Wallace"" stretch, or squat kicks., Do hip flexor exercises., Stretch your legs against the wall., Do drills with a buddy.",How to Do a Toe Touch Jump,"Well, technically, you start with your hands clasped in front of your chest. But that's not very active, so let's go straight to the high V or your hands above your head. You have to start up top so you can swing down and build up momentum. High schools will start in a high V, whereas All-Stars tend to start with their hands clasped above them, arms up straight slightly in front of their heads.;, If first position was your arms up in a high V or vertical clasp, second position is your knees slightly bent, weight coming onto the balls of your feet, and your hands in fists down in front of your knees ready to swing up. We will refer to this as ""athletic"" position from here on out. If you're moving from a high V to this position, make sure to swing your arms in and down, not out and down. If you're moving from a vertical clasp, just swing your arms straight down., Let's cover the arms of the actual jump first. As you come out of athletic position, your arms should move to a firm ""T,"" a ""T"" with sharpness. They should form a 90 degree angle with your neck and head. Not lower and not higher. Some tend to lower their T so their legs look like they're going higher. But your legs won't end up looking higher – your form will just look sloppy. When you hit your T, snap to it. A good cheerleader or toe touch-er has energy behind even the smallest of movements, from head to toe., To give yourself that natural explosion upward, make sure you're jumping off the balls of your feet. This will also help you keep your toes pointed, which leads to a more elongated-looking jump. Get your legs out from underneath you as quickly as possible, bursting them out to your sides. To get them high in the air, roll your hips back, exposing your inner thighs. Imagine someone grabbing the top of your legs moving them counterclockwise an hour or so – that's rolling them back. As for dropping them down, that'll get your feet slightly higher than your hips, which is ideal., From the top of your toe touch, snap everything back to the ground, resuming athletic position. That means you'll land aiming to bring your feet close together, legs slightly bent, hands down in front of you and arms straight.",1599
