,headline,title,text,text_word_count
53454,"Make a pit trap., Suffocate the creeper., Blow them up with TNT., Burn the terrain in front of it., Fish for creepers., Lead a creeper to a skeleton.",How to Kill a Creeper in Minecraft2,"Make a staircase with a wide entrance, about 4 x 4 blocks, so it's easier to lure the creeper into it. Have this lead to a pit 23 blocks deep, with ladders on the opposite wall. Lead the creeper here, then climb up to the surface while the creeper falls to its death. A diamond shovel might be fast enough to dig a small pit trap even while you are being chased, but this is a risky tactic., If you can get above the creeper, you can drop two blocks of sand or gravel on the creeper, which has a good chance of killing it before it can escape. Some people make suffocation traps and lead the creepers into them, triggering a sticky piston to push a block onto the creeper's head, suffocating it. The lava variation is a more effective method, but risks setting fire to your surroundings., First, use another method to kill creepers, then gather gunpowder from their bodies to use their own weapon against them. Craft TNT from five pieces of gunpowder and four blocks of sand or red sand.This explosive does exactly what you would expect, and can be set off using redstone or from contact with fire or lava. Make sure the button or lever that sets off the TNT is a safe distance away. The TNT will destroy the ground where it blew up, so you will either have to fix the whole trap each time or set it up in a new area., You can set up a path of flammable terrain, or just find it naturally occurring. Run away from the creeper backwards, while using your flint and steel to set the ground on fire. This will slowly burn the creeper to death as it walks over the flaming ground. Mine gravel to find flint, then craft it with an iron ingot to make flint and steel., Yes, you really can lift enemies up with a fishing pole. Get on a hill above the creeper and go fishing, then drop it to deal damage. Repeat until the creeper is dead. Fishing rods are made from sticks and string, which you can find by killing spiders., Getting between a skeleton and a creeper sounds like a terrible place to be, and it is. However, if you can get a skeleton's arrow to hit a creeper, it will drop a music disc, which can be played in jukeboxes.",427
180017,"Understand what a business broker does., Know what the job will require., Look into the job market and compensation., Be willing to budget your finances., Cultivate a business background., Work on personal attributes that are predictive of success as a business broker., Investigate training options., Learn the requisite skills., Apply to join an existing brokerage firm., Join another type of office., Get licensed in your state., Become a certified broker., Start your own practice., Build up your relationships., Give each deal your all., Respect your clients., Work towards becoming specialized.",How to Become a Business Broker,"A business broker is essentially a deal maker between the buyers and sellers of businesses. They generally represent the seller of a business, but can also represent buyers, both parties, or act as neutral intermediaries. Their goal is to make the selling process as easy and rewarding as possible for their client. Specifically, they handle every aspect of the sale, including: Finding business owners trying to sell. Estimating the fair market value of the business. Creating a sale listing and advertise the sale. Identifying and investigate potential buyers. Negotiating a purchase deal. Making sure that the buyer acquires proper funding. Other duties are required to close a sale.;, Business brokers are required to have the skills of accountants, financial analysts, salesmen, and intermediaries, in addition to a specific business brokerage skill set. They have to identify and, in many cases, cold call business owners that they think might be wanting to sell. As a new business broker, you will need to build up relationships and handle many rejections before even making your first deal. There will be long hours and many repetitive tasks to handle before you make any progress. However, for those with the entrepreneurial spirit, being a business broker can be a rewarding career., Business broker compensation varies between brokers and depends on the type of deals that they make. Commissions earned on sales are usually 8 to 12 percent of the sale price, but may be more or less depending on the size of the business being sold. Business brokers can expect to make over $100,000 per year from completing even a small number of average-sized deals. However, larger sales bring in larger commissions. For example, a 10 percent commission on a $2 million sale could net you $200,000 on its own (before expenses).The market for business brokers depends on the state of the economy and how many business brokers already exist in the area. The total number of brokers operating in the country ranges from only 2,500 to 5,000.This leaves ample opportunity for new brokers to enter the market. Currently, there are about 1,850 businesses for every business brokerage., While the income potential from business brokerage is significant, there is always the chance that market factors or simple bad luck can reduce your income for periods of time. Part of becoming a business broker, or holding any type of commission-based job, is accepting that you will have to save most of your money just in case you don't get paid for a while.",1738
182941,"Understand what a DM does., Know the rules., Prepare properly., Take notes., Be willing to make mistakes., Follow the Golden Rule of DMing: The players will always do something you never thought of and could never have anticipated in a million years., Be involved, creative and reasonably realistic.",How to Be a Dungeon Master,"The descriptions you may have heard of a Dungeon Master probably range from ""the one who does all the work"" to ""You are god here"". Those descriptions are usually exaggerations from people who are either ignorant of what a DM really is or the extreme interpretation of a half-truth. As a DM, you control everything and everyone that is not a Player Character (PC for short). That means everyone or anything the players may come across or interact with is controlled by you. However, the goal of any RPG should be a fun time for ‘’’everyone’’’ involved. ""Everyone"" cannot be stressed enough. Your responses to the players, the situations you present, the challenges you create, the stories you build together, all of it should be balanced so as to provide an enjoyable experience for you and your players. What you are not is against the PCs. If your goal is to destroy the player characters any chance you get, then you are doing it wrong. Rather, you should strive to be fair and create an enjoyable experience. This means that if the characters are having a hard time, nerf the monsters but don’t change how they would behave.;, To be a fair DM, you are expected to have a strong grasp of the rules of the game. It may be helpful to think of yourself as an impartial judge in this respect. Just as a judge cannot do his/her job without knowing the law, a DM cannot run the game without knowing the rules of the game. To aid in this, most RPGs provide basic entry books known as ""Core"" rulebooks. Anything considered Core is what you need to have, at very least, a passing familiarity with. In D&D, the Core Books are the Player's Handbook, the Dungeon Master Guide and the Monster Manual. The rest should not be considered necessary for running a game. You describe the surroundings, manage the plot, and administer all of the elements of the game, including determining the outcome of battles between players and dungeon dwellers. If your players encounter a creature, choose a plan of battle, it may be up to you to roll the dice to decide the outcome, and although the rules apply specific guidelines, you may use your own judgment to work that outcome in the best way to maintain the flow and continuity of the game.",2079
7668,"Know when to expect a corner., Place the ball in the corner arc., Communicate with your teammates., Confirm the opposing players are at a legal distance., Do not touch the ball after kicking., Take a short corner., Crowd the keeper., Make a run to the near post., Make a run to the far post., Make a run to the edge of the box., Aim at the goal.",How to Shoot a Corner in Soccer,"A corner kick is granted when the ball exits the field behind the goal, after being touched by a defending player. The referee and linesmen are responsible for granting corners.;, The attacking team places the ball inside the round mark on the corner of the field. Choose the corner closest to the spot where the ball left the field. You may place the ball on the line of this corner mark. Choose a spot where you can approach it easily, without the flag getting in the way., When taking a corner shot, you may aim directly at the box (where both teams will be concentrated), or pass to a player elsewhere who has a better shot. Make sure your teammates know your plan., As with any direct free kick, the opposing team must stay at least 10 yards (9.15 meters) away from the person taking the corner.If you're playing on a smaller field, you can use your best judgement., As the kicker, you are not allowed to touch the ball a second time after the kick. Once any other player has touched the ball, you are allowed to make contact again., Ask a teammate to position himself close to you, roughly 10–15 yards or meters away on a regulation field. Simply make a ground pass to your teammate and continue playing as usual. Typically, the receiver will attempt to pass to a player in front of the goal, or dribble to a position for a good shot. Alternatively, the corner kicker runs toward the goal after passing and receives a quick, one-touch pass back from the initial receiver. Make sure to avoid offside offences, although this is usually easy while the defenders are crowded near the goal. Take this type of corner when your team has an aerial disadvantage, making a kick to the penalty box risky. This can also work if the defense is out of position, so you can rapidly get the ball back into play., From your perspective, this is a straightforward cross to the box. Most of the maneuvering here is done by your teammates, who attempt to crowd around the keeper and get in his way. If your teammates can work together and give each other space once contact is made, you have a good chance of either getting a shot on goal or getting a penalty from the crowd of defenders., Make the signal that tells your team what you're about to do, and indicates which player should make the goal attempt.",688
78247,"Stick with either a skirt suit or a pant suit., Dress with a blouse or top that is subtly patterned or solid., Choose close-toed shoes that are no taller than 1 or 2 inches (2.5 or 5.1 cm)., Wear stockings or pantyhose that's work-appropriate., Go subtle with your makeup., Avoid perfumes if possible., Be careful with your accessories.",How to Dress for an Interview2,"Women have a few more options for dressing business formal than men do, but they also need to be more careful when they dress. Skirt suits: stay with a dark color, a knee-length skirt, and a tailored jacket. Pant suits: stay with a dark color, as well as tailored pants and a jacket., Transparent or see-through blouses are big no-nos. Wear a shirt or camisole underneath if needed. Stick with cotton, silk, or microfiber material.Material that can breathe well, like cotton, may feel the most comfortable in a potentially stressful situation., Your job interview is enough of a balancing act as it is, so don't make your shoes into one as well. Shoes that are any taller than that risk looking unprofessional. Dark shoes are best., As long as the stockings/pantyhose is dark, not heavily patterned, and seems like it would be appropriate to wear to work, it's acceptable to pass as business formal. Pantyhose or stockings that might be worn for a night on the town will probably not pass muster, and may be more distracting than is necessary. Do not wear pantyhose or stockings that are damaged in any way, as you will definitely appear as unprofessional. Be sure to check for any damage before you put them on., Don't cake on layers and layers of makeup. Dressing business formal is not the same thing as getting dolled up for for Friday night. A little bit of makeup is probably better than none at all, but too much isn't. Conservative is best., As for men, fragrances are best avoided altogether. It can be off-putting for other people who don't share your sense of smell, and it doesn't mingle well with the smell of sweat. If you need to wear perfume, know that a little goes a long way., Accessories can be the pride and joy of the female wardrobe. Knowing which accessories to wear — and which not to — may mean the difference between a lasting impression and a passing glance. Wear a conservative watch. A watch is a good symbol that you're punctual and like to stay on top of things. Make sure that the metal flatters your clothing, as some colors go better with either gold or silver and may clash with the other. Scarves and jewelry styles can be fickle, so stick with conservative options.",493
169999,"Have a deposit ready., Research lenders with secured credit card offers., Get a secured credit card that reports your payments to credit agencies., Compare interest rates and fees., Look for cards with incentive awards., Transition to an unsecured credit card when you can.",How to Get a Credit Card with Bad Credit1,"To get a secured credit card, the bank will require you to deposit money into a bank account. The credit company then grants you a credit card with a line of credit up to the amount of money that you have on deposit. Vendors will see your credit card as a “regular” card and won’t know that it is secured.You may be able to find a bank that will grant you a credit limit that is a bit higher than the amount that you deposit. However, in most cases, your ""credit"" will be limited by the amount that you have in the account. That way, the bank will be assured that they will get paid.;, Even though the credit card is secured, you still need to do some research and pick a good offer. Secured cards have rules and interest rates that make some offers better than others. You should do some research and find the offer that best fits your needs.Check with your own bank first. The local bank that you already use for savings or checking may offer a secured credit card plan that can help you. The bank may not advertise a secured card, but you should ask a lending manager to find out. Use the Internet as well. Search for “secured credit card,” and you will find numerous offers. Review the offers and contract terms to find one that seems good to you., You will want your secured card to help you begin rebuilding your good credit. You need to make sure, then, that the lender will report your payments to the credit reporting agencies. Not all secured cards will do this. When you apply, check the contract to find out. If the contract does not say, ask the lending manager.The three major credit reporting agencies in the U.S. are Equifax, TransUnion and Experian. They receive reports from your creditors about your payments and use that information to compute your credit score. If you are making your payments on time for your new secured card, you will want them to receive that information. At the site, CompareCards.com, you will find a list of ten different credit card offers. You can review these to find which will “Report to Credit Bureaus” or “Build Credit When Used Responsibly.”, Secured credit cards vary in the terms of repayment and interest rates and fees, just as regular credit cards do.",568
163663,"Keep several types of rum on hand to make most tiki-themed drinks., Make some rum swizzles., Whip up a few Fog Cutters., Master Mai-Tais., Pour out a Piña Colada., Blend up a classic Scorpion.",How to Make a Tiki Bar3,"Rum is king in Tiki bars, and even if you don't feel like mixing up cocktails or blended drinks, a couple bottles of rum will cover the basics for you. You should consider a light rum, a dark rum, and an overproof rum at a minimum. Citrus juices, from pineapple to orange, are also good mixers and common Tiki ingredients. Orgeat is an almond-flavored spirit common in many Tiki drinks. Many tiki drinks, like the classic Piña Colada, require a blender as well., Best served with an authentic swizzle stick -- a branch from a long Caribbean plant -- these classic drinks go well with a cinnamon stick in a pinch, which should be used to stir everything into a nice froth. Mix the following in a pitcher and shake or churn until it is frothing, then serve over ice: 4 ounces dark rum 4 ounces light rum 8 ounces pineapple juice 8 ounces orange juice.75 ounces Grenadine 5-6 dashes bitters, These strong cocktails disappeared from the bar scene for years, only to reappear in the fog-soaked San Francisco Bay. They have since become a staple of Tiki bars across the country. Mix everything but the sherry, which you pour on top of the finished drink. Top with a fresh mint leaf when available. 2 ounces orange juice 1 ounce lemon juice 1/2 ounce orgeat 1 1/2 ounce clear rum 1/2 ounce gin 1/2 ounce brandy 1/2 ounce sherry (poured on top at the end), This is the quintessential Tiki cocktail, and if you want to make a Tiki bar you're going to need to know how to make one. 3/4 ounces lime juice 1/4 ounce simple syrup 1/4 orgeat syrup 1/2 ounce orange curacao (orange juice can be supplemented in a pinch) 2 ounces rum, The classic beach cocktail, immortalized in songs and Tiki bars across the country, is the Piña Colada. Making it requires a blender, and, if you have it, a tall, curved glass to serve in. 1 1/2 ounces light rum 2 ounces coconut milk 2 ounces pineapple juice, This cocktail, like most Tiki drinks, has its roots in Trader Vic's, the original Tiki bar from the 1950's. To make it, simply blend the following ingredients for 10-15 seconds in a blender: 2 ounces orange juice 1 1/2 ounce lemon juice 1/2 ounce orgeat syrup 2 ounces light rum 1 ounce brandy 1 cup crushed ice",406
39799,"Choose the appropriate solvent., Dissolve the impure compound: To do so, place that compound in a test tube., Decolorize the solution., Remove solids by filtration., Crystallize the compound of interest., Collect and wash the crystals: To do this, separate the crystals from the ice-cold solvent by filtration., Dry the washed product: Final drying for a small amount of crystallized product can be done by squeezing the crystals between sheets of filter paper and allowing them to dry on a watch glass.",How to Crystallize Organic Compounds,"Remember the dictum ""like dissolves like"": Similia similibus solvuntur. For example, sugar and salt are water, but not oil, soluble -- and non polar compounds such as hydrocarbons will dissolve in nonpolar hydrocarbon solvents such as hexane. The ideal solvent would have these properties: It will dissolve the compound when the solution is hot but not when the solution is cold. It will either not dissolve the impurities at all (so they can be filtered out when the impure compound is dissolved), or such that it will dissolve them very well (so they will remain in solution when the desired compound is crystallized out). It will not react with the compound. It is nonflammable. It is nontoxic. It is cheap. It is very volatile (so it can be removed easily from the crystals). It is often difficult to decide upon the best solvent; the solvent is often chosen by experimentation, or by using the most non-polar solvent available. Familiarize yourself with the following list of common solvents (from most polar to least polar). Note that solvents adjacent to one another are miscible (they will dissolve in each other). Commonly used solvents are in bold. Water (H2O) is nonflammable, nontoxic, cheap, and will dissolve many polar organic compounds; its drawback is high boiling point (100 degrees C), making it relatively nonvolatile and difficult to remove from crystals. Acetic acid (CH3COOH) is useful for oxidation reaction, but will react with alcohols and amines, and is therefore difficult to remove (boiling point is 118 degrees C). Dimethyl sulfoxide (DMSO), methyl sulfoxide (CH3SOCH3) is used mainly as solvent for reactions; rarely for crystallization. It boils at 189 degrees C, and is hard to remove. Methanol (CH3OH) is a useful solvent that will dissolve compounds of higher polarity than will other alcohols. Boiling point: 65 deg. C. Acetone (CH3COCH3) is an excellent solvent; its drawback is low boiling point of 56 °C (133 °F), allowing little difference in solubility of a compound at its boiling point and room temperature. 2-Butanone, methyl ethyl ketone, MEK (CH3COCH2CH3) is an excellent solvent with boiling point 80 °C (176 °F). Ethyl acetate (CH3COOC2H5) is an excellent solvent with boiling point 78 °C (172 °F). Dichloromethane, methylene chloride (CH2Cl2) is useful as a solvent pair with ligroin, but its boiling point, 35 °C (95 °F), is too low to make it a good crystallization solvent.",1847
77319,"Get a new hobby., Lean on your friends., Avenge yourself, if necessary., Go on a trip., Take your time.",How to Get Over Someone You Obsess Over2,"If you're still obsessing over the person, it might be because you just have too much time to let your mind wander. This isn't a horrible thing, but it's probably giving you too many opportunities to daydream. Pick up a new hobby by jumping into something you know makes you happy and busy, or explore something entirely new! Consider hiking, surfing, ceramics, horseback riding, marine biology, fashion, photography, writing, gardening, roller/ice skating, modeling, crafting, biking, racing, rafting, debating, landscaping, chess, architecture, camping, writing, photography, robotics, or fencing. Anything that keeps you active will do. Don't worry about image. Do whatever excites you. Volunteer. Volunteering is important because it shows you just how much you have. It forces you to realize that your small problem — trying to stop obsessing over someone — is a very privileged problem to have., Your friends are there to help you. Through thick and thin. They give you advice, along with a shoulder to rest on. Go out with your friends, be happy with them. Don't just sit locked up in your room, isolated from the people who want to be around you., This is not meant in the harsh physical way. It means you should do everything to show them you don't care anymore. Sometimes, this can simply be achieved by being your normal self. Stop trying to impress them if you did so in the past. Instead, start doing the things you want to do, such as wearing clothes you actually like, doing sports you love, listening to music you like, etc., It doesn't need to be far if that's not practical. A lot of people take time to ""reinvent"" themselves after a breakup, going to places like India or South America. These places are far away and expensive to travel to, so they may not be practical. But find a place that's special in your heart. Go someplace you've never been before. As mentioned earlier, it doesn't have to be really far away or expensive to travel to. As long as you're interested in going there, traveling can be a great way to stop obsessing over someone. Talk with locals, engage in the community, and have fun. When you travel, focus on the new you. The new you is excited about learning, will put him/herself out there, and wants to have new experiences.",473
91638,"Join an organization that supports your cause., Volunteer your time., Donate money or supplies., Reach out to family and friends., Promote your cause on social media., Lead by example.",How to Become an Activist1,"This could be anything from a student club to a national organization (like the American Civil Liberties Union or the National Organizers Alliance).Most activist organizations offer different levels of involvement, so you can do whatever you feel most comfortable with, whether that means attending meetings and demonstrations, making phone calls to your local representatives, or just donating a little money when you can.;, One of the best ways to make a difference is to volunteer your time. Reach out to organizations in your community that do work for your cause, and ask how you can help. For example, if you are interested in supporting animals in need, try volunteering at your local animal shelter or wildlife rescue. There are many ways you could help, from caring for the animals to helping with fundraising events or writing content for the web., Most activist or charitable organizations need resources to do their work. If you can’t afford to donate money to an organization that supports your cause, you may be able to donate other things they need, like clothing or canned food. Be aware that some charities are more reputable than others. If you plan to donate money or goods to support a cause, do some research before you donate. Check out your charity’s rating with organizations like CharityWatch, Charity Navigator, or the BBB Wise Giving Alliance., Tell your family and friends about your cause, and invite them to get involved. If they are interested, share literature about your cause or just talk to them about what you have learned. If you do volunteer work, invite an interested friend or family member to volunteer with you. If you’re not sure how to begin, start by coming up with a list of five friends or family members you feel you can talk to about your cause. Think about how you would feel most comfortable approaching them (e.g., over email, over the phone, or in person), and reach out to them in the way that feels right to you., You can use social media to help keep your friends and followers informed about the causes you support. Post informative articles, write about what you are doing to stay involved, and invite your friends to attend events or donate to fundraisers for your cause., One of the simplest and most important forms of activism is practicing what you believe in, or “conscious activism.”",467
182791,"Familiarize yourself with the game board., Choose your starting triangles., Know how many pegs to use., Flip a coin., Take turns., Move into one adjacent hole at a time.The most basic way to move one of your pegs is to move it into an adjacent hole., Hop over other pegs., Do not remove your pegs., Aim for the opposing triangle., Do not move pegs out of the destination triangle., Win by filling your destination triangle., Establish rules governing ""blocked"" holes., Determine rules about potential forfeits.",How to Play Chinese Checkers,"The shape of the board is a six-pointed star, and each point has ten holes inside of it. The inner hexagon portion of the board is also filled with peg holes. Each side of the hexagon has five holes along it. With most Chinese Checkers boards, each triangular point has a different color. There are also six sets of marbles or pegs, and each colored set corresponds to a colored point.;, The triangles you use will depend on the number of players you have. Play the game with two, three, four, or six players. If playing with six players, use all six triangles. If playing with two or four players, use pairs of opposing triangles. In other words, for a two-player game, the triangle of Player A should lie directly across from the starting triangle of Player B. For a four-player game, two sets of these opposing triangles should be used. If playing with three players, play every other triangle. There should be an empty triangle in between the starting triangles of each player., In an ordinary game, you should use the ten marble pegs that correspond to the color of your triangle. Not all Chinese Checkers boards have color-coded triangles, however. In this case, you can choose any colored set of pegs you wish. While most games are traditionally played with ten pegs regardless of how many players you have, if desired, you can vary the number of pegs based on the number of players. A full six-player game would use ten marbles, while each player in a four-player game would use 13 and each player in a two-person game would use 19 marbles., The game typically starts with a coin toss. Flip a coin into the air and predict if the coin will land on its ""heads"" or ""tails"" side. Whichever player guesses correctly the greatest number of times is chosen to be the starting player. You could also use other ""luck of the draw"" methods to determine who starts. For instance, you could play a game of rock-paper-scissors., After the first person takes his or her turn, the person to that player's left should take a turn next. Continue moving around the board in this matter, traveling to the left until you reach the first player again. The cycle then repeats. There is traditionally no reason to skip over a player's turn.",1100
41036,"Know when a titration is appropriate., Set up your titration equipment., Fill your flask and burette., Begin the titration., Slow your titration., Calculate the amount of solute in your solution., Calculate your solution's concentration.",How to Calculate the Concentration of a Solution5,"A titration is a technique used by chemists to calculate the amount of solute present in a solution. To perform a titration, you create a chemical reaction between your solute and another reactant (usually also dissolved in a liquid solution.) Because you know the precise amount of your second reactant and you know the chemical equation for the reaction between it and your solute, you can calculate the amount of your solute by measuring how much reactant you need to add before the reaction with your solute completes. Thus, titrations can be very useful for calculating the concentration of a solution when you don't know how much solute was initially added. If you already know how much solute is in the solution, you don't need to titrate - simply measure the volume of your solution and calculate concentration as in Part One., Accurate titrations require clean, precise, professional-grade chemical equipment. Set up a titration area with an Erlenmeyer flask or beaker underneath a calibrated burette affixed to a burette stand. The tip of the burette should be in the neck of the flask or beaker without touching any sides. Make sure all equipment has been previously cleaned, rinsed with deionized water, and allowed to dry., Precisely measure a small quantity of your unknown-concentration solution. When your solute dissolves, it spreads evenly throughout the solution, so the concentration of this small sample will be the same as the original solution. Fill your burette with a solution of known concentration that will react with your solution. Record the exact volume of the solution in the burette - you will subtract the final volume to find the total solution used in the reaction. Note: if the reaction between the solution in the burette and the solute of unknown concentration in the flask doesn't show any visual signs of reaction, you'll need to add an indicator to your flask. In chemistry, indicators are chemicals that give a visual a solution when a reaction reaches its equivalence point or end point. Indicators are commonly used for titrations involving acid-base and redox reactions, but a wide variety of other indicators exist. Consult a chemistry textbook or an online guide to find an appropriate indicator for your reaction., Gradually add solution from the burette (called ""titrant"") to the flask. Use a magnetic stirrer or a glass rod to gently mix the solutions as they react.",1029
170528,"Use baking soda as toothpaste., Shine leather shoes with banana peel., Get rid of black film on the bottom of your pots using Coke., Use coconut oil to make an eco shaving cream/aftershave lotion for you or your man., Behave like a professional florist and use mayonnaise to take care of your flowers., Try to use olive oil as a makeup remover.",How to Use Everyday Groceries in Alternative Ways,"Use baking soda twice a month to brush your teeth. It'll help you to get rid of coffee or red wine stains. Baking soda can react with acids and bases. This makes baking soda perfect for neutralizing acids produced by bacteria in your mouth. Besides tiny particles of baking soda dissolve easily in water which allows the baking soda to penetrate more deeply into hard-to-reach places in your mouth. Additionally, baking soda neutralizes bacterial acids that cause bad breath. Brushing your teeth with baking soda will make your breath fresh for up to three hours after you brush. How to use baking soda for cleaning your teeth? Mix baking soda with water and dip your toothbrush into that mixture. Remember: baking soda works to brighten and prevent discoloration of your teeth, but it won't make your teeth a shade of white!;, Cut the banana peel into pieces that will be easy to hold and rub the peel in circular motions into shoes. If the peel is thin, replace it with the new one. After rubbing your shoes with banana peel, let them set for few minutes. At the end, buff the surface of shoes to a shiny polish using a clean soft cloth. Remember: Do not use paper towels! An old cotton t-shirt will works the best!, Sometimes pots get black film on the bottom. It is caused by over-cooking or - sometimes - it is caused by the fact that you've cooked highly acidic foods in your pots. How to easily clean that black film? Pour in your pot enough coca-cola to cover the bottom by an inch. Put the pot on the stove on a low heat. After about an hour, wash the pot., Prepare shea butter, coconut oil, olive oil, baking soda. Melt coconut oil and shea butter together and then turn off the heat and stir olive oil. When everything gets melted, you can add few drops of oil blend for a nice smell. Pour mixture into a container, give it a good stir and put in the fridge. Once it is solidified, remove it and let it soften. After that, put mixture and 2 tbsp of baking soda to a mixer and beat until it will get light and fluffy. Apply to the jar and rinse. Remember: You should store your new shaving cream in a cool dark area., To add shine to your plants' leaves, simply use mayonnaise!",617
5994,"Drink caffeine., Use essential oils., Get active., Change your body temperature., Eat something.",How to Stay up Late Without Electronics1,"Caffeine blocks neurotransmitters in your brain that make you sleepy. When you start to feel drowsy, reach for a cup of coffee or a soda.Remember that caffeine loses its effectiveness with overuse. Try to save it for when you really need it. Caffeine will cause a crash in energy after a couple of hours. Stop drinking caffeine about four hours before your bedtime or it could affect your sleep cycle. If coffee makes you feel jittery, try green tea. Green tea has a third of the caffeine found in coffee and lasts almost as long. Green tea also has L-theanine, an amino acid that helps you feel relaxed and focused.;, Peppermint and cinnamon essential oils have been found to increase wakefulness. Smelling essential oils is a natural and safe way to fight tiredness. The smells have even been known to mitigate anxious feelings. Essential oils are very potent so you may want to hold them a little ways away from your face when smelling them. If your job includes driving, you can put a few drops of essential oil on a tissue and put the end of the tissue in the air conditioner vent. The vent will cause the aroma to circle throughout the car.Stay away from smells like lavender. Certain smells can actually relax you to sleep., Get up and get moving to wake yourself up. Even a light twenty-minute walk can give you more energy and get your blood pumping. You can also do a few stretches every once in awhile to release tension from your body that can drain your energy. A lot of tension rests in your shoulders. You can do a few shoulder shrugs to release this tension. Roll your shoulders up as high as they can go. Squeeze them for a second. Then roll them back down and relax. Avoid strenuous exercise. If you exhaust yourself, it will be harder to stay awake., A hot stuffy environment can drain your energy and make it really easy for you to fall asleep. A sudden drop in temperature will instantly shock your body into alertness.Splash some cold water on your face. Have a cold shower. Open a window and let the cold air hit you. Drink a cold glass of water., As the hours pass, your body could burn all the calories you consumed during the day. Make sure to give your metabolism some fuel to turn into energy.",449
83913,"Work on your listening skills., Close your mouth when it opens., Put yourself in the other person’s shoes., Ask yourself if what you intend to say is true, necessary, and kind., Speak freely but not thoughtlessly with loved ones., Take ownership of your statements by prefacing them., Make an effort to become more articulate.",How to Watch What You Say1,"On a basic level, spending more time listening leaves you less time to talk, which can be helpful if you tend to blather on. On a deeper level, though, being an engaged, active listener will also help change the other person’s perception of the things you do say, putting you in a more positive light. To become an active listener, try to, for example: Make eye contact; face the other person; adapt to their body language; nod as a sign of engagement Ask probing, leading, or reflective questions Paraphrase what they’ve just said before beginning your response Allow for pauses and periods of silence;, If you tend to speak without thinking, your mouth probably opens up and words come pouring out before you even realize it. Practice focusing on recognizing when your mouth opens to speak, and literally close it. Reopen it on your time, on your terms, once you’ve thought about what you want to say.A thoughtful pause is a good thing in a conversation, especially if it keeps you from putting your foot in your mouth with a foolish comment., Sometimes the simplest advice is the hardest to follow, but this one is worth the effort. How would you feel if someone said to you what you are about to say? Would you understand that they “were only being honest” or “ were just trying to be helpful” or “didn’t mean it in that way?”If you wouldn’t want someone to say the same thing to you, or say it in the same way, then keep your comment to yourself., This rubric about when to speak or not speak builds in part on the old “If you can’t say something nice, don’t say anything at all.” Unless what you are inclined to say is entirely accurate AND is important AND can be phrased politely, silence is usually the better option.For example, “Your underwear is showing because those pants are too tight for you” will always fail at least one of the three categories; “I think you may have a wardrobe issue that needs addressed” might be okay depending on the circumstances. But it’s probably most often best to say nothing at all in this situation., Especially when you’re speaking with your partner, close friends, or family, you probably make unconscious assumptions that they’ll “get your meaning” and forgive you for being coarse or blunt.",638
10112,"Read the content carefully., Do not use words from the original text., Put the content in your own words., Cite the source when you're done., Figure out your main points., Rephrase any confusing or incoherent sentences., Provide all the necessary details., Change the structure in addition to the words., Add some of your own style., Use quotes when necessary., Run your words through an online tool.",How to Rephrase,"To ensure you rephrase content in your own words, careful reading is key. Read the content you're rephrasing over and over again until you feel you completely understand it.Take notes while reading the content. This way, you'll already be rephrasing it slightly. After reading each paragraph, pause and restate what was said. Imagine you're explaining the content to someone else.;, Unless you're quoting directly, make sure most of the the original diction is cut from your writing. Some words may be unavoidable. For example, if you're talking about a particular science term, you'll have to use that word. For the most part, however, avoid the original words as much as you can.For example, if you're writing about sex determination in chromosomes, you will have to use the term ""chromosome."" Some people think they can save time by simply replacing original words with synonyms. Not only is this likely to sound clunky, it can still be read as plagiarism if you don't change basic sentence structure., Imagine you were describing the information to someone unfamiliar with the topic. Describe the content to this imaginary person using your own original words.For example, the original text says, ""Out of the 46 chromosomes found in human DNA, sex is determined by the'X' and'Y' chromosome."" How can you put this in your words? Try something like, ""In humans, DNA is made up of 46 unique chromosomes. The determination of biological sex relies on the'X' and'Y' chromosomes."", Even if you've put the content into your own words, you need to source it. Follow the guidelines of the writing style you use (i.e., AP citation, MLA citation, etc.) and cite the source according to that style. Sources are sometimes cited in parentheses within the text or in footnotes/endnotes., After paraphrasing a sentence or paragraph, read the original text. Try to restate the main point in one or two sentences. Then, reread your paraphrased words to make sure the original point is reflected there.For example, suppose the original sentence reads, ""In East of Eden, Steinbeck's characters are caught in a morally ambiguous divide between good and evil."" The main point here is that characters in East of Eden live in a gray area. Reread your sentence. Suppose it says, ""Steinbeck tries to illustrate how characters choose between good and evil."" This sentence misses the point, as it glosses over the gray area.",938
